title_norm,label_1,isco_sub_major_group
کارگر فنی تاسیسات زیربنایی منطقه دسترسی آزاد,7,71
کارگر فنی تاندیش برگردان,7,72
کارگر فنی ترانسفرکار ریگر,7,72
کارگر فنی ترمز,7,72
کارگر فنی تعمیر و تخلیه فاضلاب,7,71
کارگر فنی تعمیرات تجهیزات مکانیکتوزیع برقefd,7,74
کارگر فنی تعمیرات تغلیظ,7,72
کارگر فنی تعمیرات خط راه آهن,7,71
کارگر فنی تعمیرات رزین,7,72
کارگر فنی تعمیرات لیفت تراک ارشد,7,72
کارگر فنی تعمیراتgrp,7,71
کارگر فنی تعویض سوخت و تعمیرات راکتور,7,72
کارگر فنی تهویه کمپرسور,7,72
کارگر فنی جوشکار غواص,7,72
کارگر فنی خم مفتول و حمل و نقل تعمیر و نگهداری,7,72
کارگر فنی خودرو و ماشین های سنگین,7,72
کارگر فنی درجه 4,7,72
کارگر فنی درجه 5,7,72
کارگر فنی درجه دو کارخانه جوجه کشی,7,75
کارگر فنی درجه یک کارخانه جوجه کشی,7,75
کارگر فنی درجه یک کوره ذوب,7,72
کارگر فنی درودگری,7,75
کارگر فنی روانکاری,7,72
کارگر فنی ریگر طناب بند,7,72
کارگر فنی سایت بنزن و تولوئن,7,72
کارگر فنی سایت بنزین پیرولیز,7,72
کارگر فنی سایت تصفیه برش سبک,7,72
کارگر فنی سایت تولید ریفورمیت و احیاء کاتالیست,7,72
کارگر فنی سایت جداسازی محصولات,7,72
کارگر فنی سایت سرویسهای جانبی,7,72
کارگر فنی سرباره,7,72
کارگر فنی سرویس و آپاراتی,7,72
کارگر فنی سرویسکار,7,72
کارگر فنی سم ساز,7,72
کارگر فنی سنگ و سند بلاست تعمیرگاه ریخته گری,7,72
کارگر فنی سیستم های قطره ای,7,71
کارگر فنی سیمان و اسیدزنی چاه,7,71
کارگر فنی سیویل,7,71
کارگر فنی شابلون کار,7,73
کارگر فنی صابون,7,75
کارگر فنی صافکاری,7,72
کارگر فنی فلزکاری صنعتی,7,72
کارگر فنی فیکسچر سازی,7,72
کارگر فنی قالب ریزی,7,72
کارگر فنی قالب ماشین شماره,7,72
کارگر فنی قطعات و تجهیزات,7,72
کارگر فنی قطعه سازی,7,72
کارگر فنی لاستیک کاری,7,75
کارگر فنی لوله زنی,7,71
کارگر فنی مامور تهویه و شوفاژ,7,71
کارگر فنی ماهر کلایمر,7,71
کارگر فنی متال اسپری پاشش حرارتی,7,72
کارگر فنی محفظه احتراق,7,72
کارگر فنی مکانیک نیمه اتوماتیک,7,72
کارگر فنی نقاشی و نوسازی,7,71
کارگر فنی و تعمیر کار جرثقیل,7,72
کارگر فنی ولو شاپ,7,72
کارگر فنی پایپینگ و نصب تجهیزات,7,72
کارگر فنی پوسته زدائی,7,72
کارگر فنی چاپ و تکثیر و تهیه پلاک,7,73
کارگر فنی چرخ و محور,7,72
کارگر فنی چیلر سازی,7,72
کارگر فنی کوره های قوس الکتریکی,7,72
کارگر فنی کوره های پاتیلی,7,72
کارگر فنی گازرسانی,7,71
کارگر فورج دوار,7,72
کارگر فورج فلزات,7,72
کارگر فورج نوردی,7,72
کارگر فیبربری,7,75
کارگر فیتینگ,7,72
کارگر فیلرها,7,72
کارگر قابلمه ساز,7,72
کارگر قالب اتوماتیک درجه 1,7,72
کارگر قالب اتوماتیک درجه 2,7,72
کارگر قالب بندی ساختمان,7,71
کارگر قالب بندی سقف و ستون,7,71
کارگر قالب زنی سرویس بهداشتی سفال,7,73
کارگر قالب گیری فلزات,7,72
کارگر قالبخانه,7,72
کارگر قرقره سازی,7,75
کارگر قسمت برق برقکارر,7,74
کارگر قسمت تاسیسات,7,71
کارگر قسمت فن سازی,7,72
کارگر قسمت هوا سازو تبرید,7,72
کارگر قسمت چاپ بر روی پوشاک,7,73
کارگر قطع و وصل و نصب شبکه,7,74
کارگر قفسه,7,75
کارگر قفل سازی و شیشه بر,7,72
کارگر قلاویز کار,7,72
کارگر لامینت رویه,7,75
کارگر لحیم کاری برد الکتریکی,7,74
کارگر لحیم کاری ساکن,7,74
کارگر لحیم کاری وصادرات,7,74
کارگر لعاب زن درجه 1 چینی,7,73
کارگر لعاب زن درجه 2 چینی,7,73
کارگر لعاب زن درجه 3 چینی,7,73
کارگر لعاب و چاپ,7,73
کارگر لمینت,7,75
کارگر لنج سازی,7,75
کارگر لوله ریزی و اکتیل,7,71
کارگر لوله زن ساختمانی و معدنی,7,71
کارگر لوله و اتصالات برق,7,74
کارگر لوله کش آبفا,7,71
کارگر لوله گذاری چاه روی آب,7,71
کارگر لوله گذاری چاه روی خشکی,7,71
کارگر لیتوگرافی دو,7,73
کارگر مادرقالب سازی,7,72
کارگر مارک زن چرم دستی,7,75
کارگر ماسه زن,7,72
کارگر ماله کش,7,71
کارگر ماهر برق بافندگی,7,74
کارگر ماهر تصفیه آب دیگ بخار,7,72
کارگر ماهر حفاری معدن حفاری دستی کلنگ زنی استفاده از بیل مکانیکی استفاده از دیلم,7,71
کارگر ماهر حفر قنات,7,71
کارگر ماهر درجه 1 دیگ بخار کارگر فنی,7,72
کارگر ماهر سنگ کار,7,71
کارگر ماهر لعاب با حفظ سمت مامور مونتاژ نهایی,7,73
کارگر ماهر ماکرولید,7,75
کارگر ماهر نصب و بازیافت تجهیزات معدن,7,72
کارگر ماهیچه ساز لوله,7,72
کارگر مبل ساز چوبی,7,75
کارگر متخصص تعمیرات توربین روغنکاروگریس,7,72
کارگر متخصص تعمیرات پست برق کار درجه و,7,74
کارگر متخصص جوشکاری آرگن,7,72
کارگر متخصص دالوها,7,72
کارگر متخصص زنگ و پوشش,7,72
کارگر متخصص ونگهداری موتوژرهای فشارضعیف,7,74
کارگر مترومترپیچ,7,72
کارگر متوسط سیم کشی کیلو وات,7,74
کارگر مد لسا ز غیر فلزی,7,73
کارگر مدلساز فلزی,7,72
کارگر مدلساز مجسمه,7,73
کارگر مشخص برق بویلر,7,74
کارگر مفتولکشی,7,72
کارگر مقدمات تولیدجوشکاربرق,7,72
کارگر مقره کوب,7,74
کارگر ممبران سازی,7,75
کارگر منبت کاری,7,73
کارگر منگنه زن چوب,7,75
کارگر منگنه زن کفش دستی,7,75
کارگر میل مهارسازی درجه 1,7,72
کارگر میل مهارسازی درجه 2,7,72
کارگر نت آسانسور,7,72
کارگر نت کانوایر بدنه و مونتاژ,7,72
کارگر نت کانوایر بدنه و مونتاژ h200,7,72
کارگر نجار و ماکو ساز,7,75
کارگر نجارفیسکه,7,75
کارگر نسوز دریچه کشویی,7,71
کارگر نسوز چینی,7,71
کارگر نصب الکتروپمپ,7,74
کارگر نصب وتعمیرات اتفاقات,7,71
کارگر نصب کمپرسور,7,72
کارگر نصب کندانسور,7,72
کارگر نقاشی درجه شیفت دوم,7,71
کارگر نقره سازی,7,73
کارگر نمد بافی,7,75
کارگر نمد مالی سنتی,7,75
کارگر نمونه گر کالیته و البوم ساز,7,73
کارگر نورد فلزات,7,72
کارگر نگهدارای و تعمیرات تجهیزات تولید شامپو,7,72
کارگر نگهدارای و تعمیرات تجهیزات تولید محصولات پاک کننده و سفیدکننده,7,72
کارگر نگهداری و تعمیرات تجهیزات آهنگری و فورجینگ,7,72
کارگر نگهداری و تعمیرات عملیات لوله مغزی سیار,7,72
کارگر نیوپان ساز,7,75
کارگر هادی وغلطک گاید و استند نورد سبک,7,72
کارگر هیدروفرمینگ فلزات,7,72
کارگر و و لعاب,7,73
کارگر و کارگر ماهر نوسازی,7,71
کارگر واحد طناب بافی,7,75
کارگر واحد فنی و تعمیر ونگهداری,7,72
کارگر پالت ساز وقالب بندی سطح,7,71
کارگر پالت ساز وقالب بندی سطح 1,7,71
کارگر پالت ساز وقالب بندی سطح 2,7,71
کارگر پالت ساز وقالب بندی سطح 3,7,71
کارگر پالت ساز وقالب بندی سطح 4,7,71
کارگر پالت سازی,7,75
کارگر پانچ دستی درجه 1,7,72
کارگر پانچ و اتصالات درجه 1,7,72
کارگر پانچ واتصالات درجه 2,7,72
کارگر پتوبافی,7,75
کارگر پخت بیسکویت دستی,7,75
کارگر پخت سوم درجه 1,7,75
کارگر پرسکاری درجه و,7,72
کارگر پرچم سازی,7,75
کارگر پشت بام,7,71
کارگر پشتیبانی تونل و استخراج,7,71
کارگر پلاسترکار ساختمان,7,71
کارگر پلاکسازی,7,73
کارگر پلوش بافی,7,75
کارگر پلینگ چرم دستی,7,75
کارگر پنجره ساز,7,71
کارگر پوشاندن معدن سنگ با الوار و تبر,7,71
کارگر پوشش پودری فلزات,7,72
کارگر پولیش ارتعاشی فلزات,7,72
کارگر پولیش انفجار ساینده فلزات,7,72
کارگر پولیش شیمیایی فلزات,7,72
کارگر پکیج ساز,7,75
کارگر پیش سازی,7,71
کارگر پیش گالوانیزاسیون,7,72
کارگر پیمانکار سیم بان,7,74
کارگر چاقوزنی,7,72
کارگر چاه زنی مقنی,7,71
کارگر چاه نفت,7,72
کارگر چاه کنی,7,71
کارگر چاه گاز,7,72
کارگر چاپ در نساجی,7,75
کارگر چاپ روتاسیون,7,73
کارگر چاپ و تکمیل آهار,7,73
کارگر چاپ ورقی سیلندری مسطح,7,73
کارگر چدن ریز,7,72
کارگر چرخکش وکوره,7,73
کارگر چله پیچی مقدمات مخمل,7,75
کارگر چمفر,7,72
کارگر چمفر تولید,7,72
کارگر چمفرتعمیرات محصول,7,72
کارگر چیدن کوره ظروف سفال,7,73
کارگر کابل کشی ترانس,7,74
کارگر کاتافورز,7,72
کارگر کاتد ریزی,7,72
کارگر کارهای ساختمانی مانند مقنی تخریب کار و ارماتوربند,7,71
کارگر کارگاه pvc چوب,7,75
کارگر کارگاه اذران,7,75
کارگر کارگاه دمپایی,7,75
کارگر کارگاه صندوق نسوز,7,72
کارگر کاشیکاری,7,71
کارگر کانال ساز,7,72
کارگر کانال کشی تونل,7,71
کارگر کستینگ فلزات,7,72
کارگر کف سای,7,71
کارگر کفاشی,7,75
کارگر کلاف مبل ساز,7,75
کارگر کمد ساز,7,75
کارگر کناف کاری,7,71
کارگر کنتور بند,7,74
کارگر کوئنج گالوانیزه,7,72
کارگر کوهبر راه سازی و ساختمانی معدن,7,71
کارگر گالندورچی,7,75
کارگر گالوانیزه سرد,7,72
کارگر گالوانیزه گرم,7,72
کارگر گلدان سازی,7,73
کارگر گونی باف,7,75
کارگر گیلانس پولیش,7,72
کارگر یارد ـ چوب سازی,7,75
کارگر یخچال,7,72
کارگرآجر,7,71
کارگرآرماتوربندی کارگاه آرماتور,7,71
کارگرآستری زن,7,75
کارگرآسیاب دوک سازی,7,72
کارگرآهنگری لوله کشی حلبی سازی,7,72
کارگرآهنگری لوله کشی حلبی سازی درجه 1,7,72
کارگرآهنگری لوله کشی حلبی سازی درجه 2,7,72
کارگرابزاربند,7,72
کارگرابکاردرجه,7,72
کارگرابکارفنردرجه,7,72
کارگرابکاری غیرمکانیزه,7,72
کارگرابکاری فنر,7,72
کارگرابکاری والیاژکاری,7,72
کارگرابکاری وپرداخت,7,72
کارگرابکاری کرم سخت,7,72
کارگراتاق رنگ ارشدالی درجه تکمیلی تزئینی,7,73
کارگراتاق رنگ مدیریت تکمیلی وتزئینی,7,73
کارگراتصال,7,71
کارگراتصال تیوپ,7,71
کارگراتصالات ساختمانی,7,71
