title_norm,label_1,isco_sub_major_group
اسلینگرقسمت کلاف,8,83
اسلینگرلوله سازی,8,83
اسلیپ زنی,8,81
اسمبلی کارگرتولید,8,82
اسنوبندبافندگی,8,81
اسنوکش وتوپ کش وطاقه بربافنده,8,81
اسنپ,8,81
اسنپ موتوری,8,81
اسپانسیون کار,8,82
اسپردینگ مخلوطکن,8,81
اسپردینگ واینداپ,8,81
اسپره بر,8,81
اسپری,8,81
اسپری زن,8,81
اسپری زن کفش,8,81
اسپری ورایر,8,81
اسپریدرچی,8,81
اسپلایس بایس ماشینهادرجه,8,81
اسپلایس وسیمان زن بید,8,82
اسپلایس وسیمان زن بیددرجه,8,82
اسپلایس کننده تایرخام,8,82
اسپلایس کننده تایرخام درجه 1,8,82
اسپلایس کننده تایرخام درجه 2,8,82
اسپلایس کننده سایدوال دورسفید,8,82
اسپلایسر و سیمان زن بید درجه 1,8,81
اسپلایسرتیوب درجه 1,8,81
اسپلایسرتیوب درجه 2,8,81
اسپنج برگردان,8,81
اسپورت من متصدی موادمذاب,8,81
اسپولینگ,8,81
اسپولینگ درجه وو,8,81
اسکارف کننده,8,81
اسکارف کننده تولید,8,81
اسکارف کننده مرتبه,8,81
اسکارف کننده مرتبه دو,8,81
اسکارف کننده مرتبه سه,8,81
اسکرو,8,81
اسکرو وخشک کن ابگیر,8,81
اسکله شناور های صیادی,8,83
اسکیمر ذوب,8,81
اسیاب,8,81
اسیاب اپراتورنوارنقاله,8,81
اسیاب بزرگ,8,81
اسیاب دان,8,81
اسیاب سنگ,8,81
اسیاب سنگ و خاک واحدسه,8,81
اسیاب سنگ واحد دو,8,81
اسیاب سیلوی,8,81
اسیاب شکروضایعات,8,81
اسیاب ضایعات,8,81
اسیاب متفرقه,8,81
اسیاب مسئول شیفت,8,31
اسیاب مواد خام واحد سه,8,81
اسیاب موادخام واحددو,8,81
اسیاب وسایل خراب,8,81
اسیاب وکودکشی,8,83
اسیاب پنبه خردوحلاجی کردن پنبه نسوزوانتقال ان,8,81
اسیاب کراشروباسکول بالمیل کراشر,8,81
اسیاب کننده گندم با دستگاه,8,81
اسیابان,8,81
اسیابان تولیدسیمان,8,81
اسیابکارتزریق,8,81
اسیابکاروحمل دانه وساخت دان,8,83
اسیای سنگ واحدقدیم,8,81
اشباع وشستشوی پرکلراتیلن,8,81
اطاق اشباع,8,81
اطاق توزین,8,81
اطاق دستی بالای ترانسپورت,8,81
اطاق روغن,8,81
اطو,8,81
اطو پرسکار,8,81
اطوکارپرس,8,81
اطوکارپرس دستگاه بخار,8,81
اغشته کنی,8,81
افست رول,8,81
افست کار,8,81
افستاچی,8,81
افسر لنج باری,8,83
افسر لندینگ کرافت,8,83
افسر موتور کشتی,8,83
افسر ناوبر پرواز,8,31
افسر کروبوت,8,83
افسر کرین بارج,8,83
افسر کشتی lng,8,83
افسر کشتی بریک بالک,8,83
افسر کشتی تانکری,8,83
افسر کشتی حمل گاز,8,83
افسر کشتی خدماتی,8,83
افسر کشتی فله بر,8,83
افسر کشتی چندمنظوره,8,83
افسر کشتی کانتینری,8,83
افسر کشتی یخچال دار,8,83
الواتور,8,81
الواتورچی,8,81
الوارتورچی,8,81
الک ماشین های دسته گیری خطتولید,8,81
الکترو جمع کن درجه 2,8,93
الکترود جمع کن درجه 1,8,93
الکترودجمع کن,8,93
الکترولیز من,8,81
الیاف خشک کن دستی,8,93
الیاف خشک کن ریسندگی,8,81
الیاف زنی ضایعات,8,81
الیاف ساز,8,81
الیاف وبوبین رنگ کنی,8,81
الیاف کش دستی,8,93
اماده ساز پاتیل,8,93
اماده کننده بریکر,8,93
اماده کننده دوده روغن,8,93
اماده کننده دوده ولاستیک,8,93
اماده کننده رولهای سیم بند,8,93
اماده کننده رولهای نخ,8,93
اماده گر تولید,8,93
امور تولید ـ الکتریسین,8,74
امور ماشین آلات,8,72
امور مینی بوسرانی,8,83
اموربهره برداری,8,93
امورتولیدذوب,8,81
اموررسان بخش تولیدزمینی,8,93
امورنقلیه,8,93
امورنقلیه راننده لیفتراک,8,83
امپول وقطره کارگر,8,81
انبارها بهره بردار,8,83
انبارهاوتولیدات,8,93
انبارهای عمومی راننده لیفتراک,8,83
انتقال دهنده مدار,8,81
انتقال دهنده مواد,8,81
انتقال مواد اولیه,8,81
انجام امور قطع و وصل,8,81
انجام عملیات برداشت وانباشت کنسانتره درانتقال مواد,8,81
انجام عملیات مات گیری تمیز کاریلاندرها شارژخمیرالکترود چکوبازدیدتجهیزات ef,8,81
انجام عملیات مات گیری کارگرتمیزکاریلاندرهاومشعلهاوچکوبازدید تجهیزات کوره فلاش,8,81
انجام وظیفه درواحدتصفیه اب گاز,8,81
انجام کارهای تعمیرات اسکراپروانتقال مواد,8,81
انفجارچی,8,83
اننده تاکسی,8,83
انندگی قطار,8,83
اهن کش کوره برقی,8,81
اوابراسیون,8,81
اولتر کمک اپراتور,8,81
اوپراسیون,8,81
اویلر بالای کیلووات,8,81
اویلر زیر کیلو بایت,8,81
اویلر کشتی,8,83
اپا تور نقاله,8,81
اپاتوردرجه دو برش,8,81
اپاتوردرجه یک برش,8,81
اپاتوردرجه یک نوار,8,81
اپاراتور کمپراسور,8,81
اپاراتچی ماشین آلات,8,81
اپراتوارسنگ اجزا,8,81
اپراتوحمل ونقل رائینگ وشیرینگ,8,83
اپراتور afc,8,81
اپراتور b104,8,81
اپراتور bfa,8,81
اپراتور bmc,8,81
اپراتور bmcسالن تزریق,8,81
اپراتور c.m,8,81
اپراتور ccm,8,81
اپراتور chamfer,8,81
اپراتور clean coal,8,81
اپراتور cng,8,81
اپراتور cp2,8,81
اپراتور cpp,8,81
اپراتور crimping,8,81
اپراتور crm,8,81
اپراتور dcs,8,81
اپراتور ecl,8,81
اپراتور edge milling,8,81
اپراتور gps,8,83
اپراتور heavy media,8,81
اپراتور hvac,8,81
اپراتور hydro test,8,81
اپراتور lb,8,81
اپراتور lhd,8,83
اپراتور mg tg,8,81
اپراتور pci,8,81
اپراتور pfp,8,81
اپراتور plc و کنترل خشک کن,8,81
اپراتور pump statition,8,81
اپراتور rework,8,81
اپراتور rom stock pile,8,83
اپراتور rtg,8,83
اپراتور s+s,8,81
اپراتور screen house,8,81
اپراتور smd,8,81
اپراتور substation,8,81
اپراتور tbm,8,83
اپراتور ut,8,81
اپراتور uv و آنیلینگ,8,81
اپراتور zone,8,81
اپراتور آب dm,8,81
اپراتور آب آهک پاش دهانه کوره کنورتر,8,81
اپراتور آب خنک کن,8,81
اپراتور آب داغ,8,81
اپراتور آب در گردش نورد گرم و سرد و امولسیونها,8,81
اپراتور آب شیرین کن ro,8,81
اپراتور آب ژاولسازی,8,81
اپراتور آب ژاولسازی و تصفیه فاضلاب,8,81
اپراتور آبزدایی و فیلترپرس,8,81
اپراتور آبسازی,8,81
اپراتور آبپاش سرباره فولادسازی انرژی سیالات,8,81
اپراتور آتش بند و پودر سنگ پاش,8,81
اپراتور آزمون تایر و تیوب,8,81
اپراتور آسانسور کارگاهی,8,81
اپراتور آسفالت تراش,8,83
اپراتور آسیاب تیکنر و فیلتراسیون,8,81
اپراتور آسیاب رولی صابون,8,81
اپراتور آماده ساز واحد تمپر میل,8,81
اپراتور آماده ساز کارگاه غلطک,8,81
اپراتور آماده سازنمونه های فیزیکی و شیمیایی,8,81
اپراتور آماده سازی زغال,8,81
اپراتور آماده سازی شمس و بلوم فولاد سازی,8,81
اپراتور آماده سازی فیلم,8,81
اپراتور آماده سازی لاندرهای برگشتی,8,81
اپراتور آماده سازی و کمک ریخته گری آی سی فولادسازی,8,81
اپراتور آماده کردن قالب و سگمنت ریخته گری,8,81
اپراتور آنفوتراک,8,83
اپراتور آهن اسفنجی شارژ فلزی فولاد سازی,8,81
اپراتور آهنگری ماشینی,8,81
اپراتور آپارات پخت قند و شکر,8,81
اپراتور آچار چپ و راست حفاری,8,81
اپراتور آینه,8,81
اپراتور ابزدایی حوزه فولاد,8,81
اپراتور اتاق برق های فولادسازی,8,81
اپراتور اتاق توزین قرص,8,81
اپراتور اتاق فرمان الکتریک واحدهای وو,8,81
اپراتور اتاق فرمان بویلر,8,81
اپراتور اتاق فرمان جذب و کربناسیون,8,81
اپراتور اتاق فرمان سیستم هوشمند,8,81
اپراتور اتاق های tr,8,81
اپراتور اتاق کنترل ccl,8,81
اپراتور اتاق کنترل آسیای سیمان,8,81
اپراتور اتاق کنترل و تصفیه آب آماده سازی تختال,8,81
اپراتور اتاق کنترل و مارک زنی,8,81
اپراتور اتصال رویه تایر,8,82
اپراتور اتصال صفحات,8,82
اپراتور اتو,8,81
اپراتور اتو رولی,8,81
اپراتور اتو رولی ملحفه,8,81
اپراتور اتیکت زنی,8,81
اپراتور ارشد اتاق فرمان vd,8,81
اپراتور ارشد اتاق فرمان پمپ خانه دانیلی و کوثر,8,81
اپراتور ارشد اتاق کنترل تلمبه خانه اصفهان,8,81
اپراتور ارشد اتاق کنترل کامپاندر,8,81
اپراتور ارشد برجهای خنک کننده و سیستم تله های بخار,8,81
اپراتور ارشد تولید نقاشی,8,81
اپراتور ارشد تولید نوار و سرپرست قسمت,8,81
اپراتور ارشد جداسازی واحد snf,8,81
اپراتور ارشد خنثی سازی واحد snf,8,81
اپراتور ارشد دزیمتری,8,81
اپراتور ارشد ساخت قرص ویتامینه,8,81
اپراتور ارشد سایت cdr,8,81
اپراتور ارشد سولفوناسیون واحدsnf,8,81
اپراتور ارشد سیستمهای تهویه و آتش نشانی,8,81
اپراتور ارشد شیرینگ پک,8,81
اپراتور ارشد قالب,8,81
اپراتور ارشد مواد زنی بلدینگ,8,81
اپراتور ارشد مومگیری فرایند,8,81
اپراتور ارشد نشاسته اکسید,8,81
اپراتور ارشد نشاسته پریژلاتینه,8,81
اپراتور ارشد نوبتکار واحد 700b,8,81
اپراتور ارشد پسماند و بازیافت,8,81
اپراتور ارشد پشتیبانی و هماهنگی بارگیری,8,81
اپراتور ارشد پلیمریزاسیون واحدsnf,8,81
اپراتور ارشد کردرفریم,8,81
اپراتور ارشد کنترل و اندازه گیری و صحت سنجی نفت,8,81
اپراتور ارشد گاز و گاز مایع,8,81
اپراتور ارشدفیلینگ تولیدسوسپانسیون,8,81
اپراتور اسانسور,8,81
اپراتور استالبرگر,8,81
اپراتور استخرهای رسوب,8,81
اپراتور استراندر,8,81
اپراتور استریت,8,81
اپراتور استلایت,8,81
اپراتور استنستر,8,81
اپراتور استوک,8,81
اپراتور استوک وخمیرسازی,8,81
اپراتور استیلاستیک,8,81
اپراتور اسمز معکوس,8,81
اپراتور اسپری درایر خشک کن افشان تولید شیشه,8,81
اپراتور اسکارف و کلیشه زنی محصول,8,81
اپراتور اسکاواتور,8,83
اپراتور اسکریپرووابکودرجه دومعدن,8,83
اپراتور اسکله,8,83
اپراتور اسکیدر,8,83
اپراتور اسیاب و خردکننده,8,81
اپراتور اسیابهاوسلولهای موادشیمیایی تغ,8,81
اپراتور اسیابهای گلوله ای,8,81
اپراتور اسید چرب,8,81
اپراتور اشباع,8,81
اپراتور اشلافرست,8,81
اپراتور اطاق روغن,8,81
اپراتور اطاق فرمان ریخته گری مداوم فولاد سازی,8,81
اپراتور اطاق فرمان سیستم هوشمند بخار,8,81
اپراتور اطاق فرمان سیستم هوشمند سیکل ترکیبی,8,81
اپراتور اطاق کنترل دوده زنی اتوماتیک درجه 1,8,81
